Ticker,Mean_Return,Volatility,Sharpe,Corr_Tech,Corr_Energy,Corr_Financial,Corr_Healthcare,Corr_Consumer,Corr_Industrial,Corr_Crypto,Corr_Bonds,Corr_Market,Vol_Mean,Vol_Std,Vol_Range,Crisis_Mean,Crisis_Vol,Normal_Mean,Max_Drawdown,Avg_Drawdown,Drawdown_Duration,Skewness,Kurtosis,Downside_Vol,Win_Rate,Momentum_6M,Momentum_12M,Cluster
SPOT,0.3618939523423686,0.490512660545859,0.7377871795187525,0.6194832406594908,0.15223289432684947,0.39896114220226286,0.3121610000170771,0.15667859351732263,0.4157777522668953,0.313885401405998,0.16863680548028656,0.5647241861545635,0.4592325475365628,0.17072143967293096,0.5686259195572614,0.00395901639606213,0.05651691103043137,0.0005937800257007303,-0.7467564739448649,-0.36042892859683756,667,-0.02540789154644214,4.070192510228608,0.3474141608588044,0.534994068801898,0.6559684523283724,1.329032459774957,1
RBLX,0.12200444377026214,0.7093352952582156,0.17199827019160172,0.5310839533912968,0.11675137879917677,0.31340984332006255,0.2592527058719191,0.13117080411543502,0.3516706351452069,0.2965274026407317,0.16386921191522147,0.4771651293960959,0.6541209670492794,0.2745022935149496,0.8901914337437222,-0.0008125804496141412,0.0825219898304264,0.0009170702341094917,-0.8278651994957522,-0.6702656933190991,835,-0.12715793636579553,6.034621231216818,0.5306721428858786,0.5219454329774614,0.3291332158951301,0.6232423065630106,3
PLTR,0.6747944709131831,0.6996879218620449,0.9644220656509062,0.5934470544374549,0.16767649654923897,0.3946572898475942,0.25881825725361507,0.1244671433455908,0.44856414246071935,0.32390689310122245,0.1379908161658384,0.5500887083724156,0.6710776782802762,0.19752197086405618,0.6253134667128306,0.01124431494784297,0.08003114291524543,-0.00018228209405071616,-0.7436992721440225,-0.37129575529583836,701,1.0071059754401885,6.963456433913409,0.41727119418351083,0.4970344009489917,1.6008063982726393,2.9505921153213057,0
SNOW,-0.03706768821419916,0.636844806937436,-0.05820521390832463,0.6037062894499432,0.11615463812717225,0.37486452921724245,0.29489616403936536,0.16344184123148672,0.3980367777529864,0.3120609725093811,0.17012448326345972,0.5456567385188151,0.601652518841498,0.21299171357630153,0.6720262512844635,-0.0030885697427159805,0.07363560832474178,0.0008349493243615899,-0.7298763502408455,-0.5713945447241158,836,0.7072947102009889,7.990457025258818,0.42905155005056483,0.505338078291815,0.4797315964115898,0.03017866530536306,3
NET,0.13196136397990835,0.7341707244192837,0.17974206760190214,0.6429373332262894,0.14642077075789686,0.38970053285639,0.32826221393832994,0.17549190265445808,0.43336977917782926,0.31263595943938705,0.17803722203871866,0.5833051191526417,0.6888309601988958,0.2623222623503782,0.8513398838622546,-0.0005883914828883629,0.08500259602530592,0.000894925292364897,-0.8258227841077649,-0.6294296455259443,836,0.3538578752270939,4.322807389435873,0.5019055710016354,0.49466192170818507,0.5030928428411292,0.2854475220176991,3
CRWD,0.22498588179457285,0.5300977876336828,0.42442335554519695,0.6183612482016648,0.15355815532815026,0.3680448508979263,0.29408448672395715,0.12982087827634453,0.40376090927406916,0.2851773978359686,0.11432454447057458,0.558870264219732,0.503888907388529,0.14506712314868986,0.5076294489801314,-0.0010444769181336582,0.0599274731689573,0.0015395822348040216,-0.6668307939229311,-0.31989819226585436,728,-0.19918812532530983,2.05383532917033,0.3793834620164984,0.5302491103202847,0.24275473424467098,0.13106302529376146,1
ZS,0.026435379631357808,0.5791070636615425,0.04564851871122728,0.641937545654704,0.14206697824372164,0.36408567763757477,0.31479359444169447,0.18285844007989696,0.424169808855575,0.3107610098949825,0.13585918879054995,0.5779957048550214,0.546866562144579,0.19797183856391554,0.609570493014581,-0.0040835210144109435,0.0665430969111136,0.0015032524889962158,-0.7640869887521534,-0.5124940012498419,835,0.03943626942012775,4.504971766073226,0.420246122698976,0.5219454329774614,0.21515828243168422,0.059574833930578164,3
DDOG,0.006953560101114357,0.5829570951850475,0.011928082115386374,0.6426676448707982,0.11819215154501235,0.36662267408718124,0.28569860146352655,0.18067733508016795,0.4097455321610496,0.29965567125778475,0.14057313695225646,0.5721578616622826,0.5517166728031591,0.20683435110688494,0.6525043235206551,-0.0008690570454808003,0.06744981034263271,0.0003269499220636462,-0.6756183358760668,-0.42117114480036194,836,0.6362481848704935,5.746240719040676,0.3826366830011326,0.505338078291815,-0.03999654829072252,-0.10328831497935909,3
MDB,-0.05264160503318891,0.7136319420512106,-0.0737657634576723,0.6111056113694381,0.11956804071600062,0.3639789856128346,0.3098763672567695,0.1668273428190557,0.4045170317581636,0.30191368188776974,0.16165665191791448,0.5505965527347021,0.6700917123771573,0.22797093838513457,0.6941757846000991,0.0010432137529412695,0.0829666567471274,-0.0006269253234527037,-0.765225716244699,-0.46654811696144277,835,0.12312005139172785,7.30545246500982,0.5045293201999301,0.4816132858837485,-0.29078833876757004,-0.4516729166340082,3
TEAM,0.006794585310774627,0.6133207585125501,0.011078355357241007,0.5969528311783439,0.1326913025874267,0.38315741827246863,0.337527899734125,0.18659129624203266,0.41704209741725967,0.29749879535440826,0.16809790692501136,0.5528177600247005,0.5843945622987241,0.19128320307174856,0.6083552032691764,-0.002481318059943752,0.07069539467757018,0.0008643791396694304,-0.7386322842961427,-0.5244026913710431,836,-0.2276257262585934,6.163221009776112,0.44693475115499137,0.505338078291815,0.43868035616191503,0.1893947158609337,3
ZM,-0.24175870771613858,0.4619254536878165,-0.5233716951210197,0.599899389476975,0.10951853040199827,0.39025920007776277,0.33363255186729557,0.21349394192144447,0.41406948151651096,0.3083422090429857,0.17701216294189934,0.550974908768275,0.4292290443578251,0.16830257607926646,0.4716272657746724,-0.0036195335909808934,0.05282516595312082,-7.12323595104275e-05,-0.7908427474105771,-0.6818189031227933,836,0.011263030150322253,3.5830313512441783,0.3201557347057186,0.4697508896797153,0.15800382588214235,0.17523288055732422,3
DOCU,-0.10484936511427209,0.6303805630308135,-0.16632709075001567,0.5843418411803457,0.14044182814918982,0.419670796383135,0.312360594742253,0.17996746889362997,0.42325601270952706,0.30636676481533914,0.15678200768540176,0.5443209807446021,0.5491477907879554,0.27440618750171747,0.7621323322301177,0.0009530814530248638,0.07378863941534347,-0.0008731744889715779,-0.8560917300939288,-0.7390335106636371,836,-1.3061205234890751,21.50317228352198,0.5123633665532696,0.4863582443653618,0.5352768350160906,0.5161839666651351,3
UBER,0.2857863591660341,0.4844110091525066,0.5899666889611509,0.5522316064813575,0.14685711278087302,0.4050364942349815,0.3081332609089135,0.15827817675157052,0.46277128745578866,0.27360594803086724,0.12101765172478607,0.5258598322788058,0.46175725813350466,0.1507568319553836,0.4720425110653024,0.003485374912388953,0.055015328618888346,0.00034906536276510275,-0.5528846189916725,-0.21249592070604484,708,0.5255178563170209,3.3496801794658517,0.29793596544470374,0.4958481613285884,0.034757906545388906,-0.046604334751022214,1
LYFT,-0.17432396789681093,0.7293432229290644,-0.23901499652896013,0.43992751395359375,0.09000605528568617,0.3287071622034557,0.2343427322034512,0.10950977096704055,0.363369879459034,0.25283091256244683,0.12033144679916155,0.41661336323005044,0.7001408936207072,0.23301388224896163,0.804071249743866,0.004096969878387467,0.08341744881595053,-0.002290531364970301,-0.8497555523642859,-0.6816939124264849,839,-0.2819857849341455,12.298725901566259,0.5316625060491319,0.46619217081850534,-0.020048115047840875,-0.3974359046705681,3
DASH,0.1451411203938256,0.5783034531239737,0.25097744032095726,0.6364414146364048,0.1305043278971522,0.4001947558895286,0.3183599457630569,0.21528462809926874,0.44984270726273146,0.3135858499556619,0.204627874188965,0.5790545259902851,0.5161552774546785,0.25908742538403784,0.8521879475142393,0.00010045853320243082,0.06707840601735948,0.0007347070484513475,-0.8249379958548093,-0.5812038482315989,839,0.042186747037204576,1.840906034982607,0.4046658491628046,0.5029655990510083,0.4241339392291317,0.45495761713849037,3
PINS,0.07401978309652806,0.5724617214735412,0.12930084286858157,0.5407215434309907,0.14646662056264087,0.37131993595563545,0.3003006178842828,0.12978592222668137,0.36486586451890857,0.26604524515207045,0.07844045993080305,0.49861945003758784,0.5347049501277019,0.21818870003865096,0.7234623099963452,0.0014856932456509243,0.06711303098459216,-0.00010422069084901673,-0.6476736992930247,-0.39639271495432343,838,0.39662449311529835,7.307018074847688,0.3923693279367145,0.4851720047449585,0.12047405713846593,-0.008447448297687288,3
ETSY,-0.34495876235058653,0.5650003991801796,-0.6105460506773528,0.540051760983206,0.12104839910357354,0.41527023107758315,0.36833455402166615,0.2822970838621903,0.4653807450903743,0.28644204192478245,0.2480861786678041,0.5319319600770896,0.5369119988389026,0.18192330299881512,0.6050200377485023,-0.002160970534309015,0.06356782069372852,-0.0011044373581679822,-0.8504597319785564,-0.6912223843154477,834,0.09367577789202014,2.3965033543422902,0.3749866211204927,0.46619217081850534,-0.1493229319207089,-0.32667743063591137,3
W,-0.1926202691146978,0.8509432383232597,-0.2263608904093841,0.5886123082942464,0.1465482621140109,0.41826848955242485,0.3214546936588306,0.2644884421592505,0.47233081787074355,0.3300917310603593,0.2662574335574168,0.5664487750988045,0.8123401869064809,0.25853099080781206,0.8097583714749312,0.001001988106728467,0.09544439896359481,-0.0013540825200588716,-0.8985035098163848,-0.7690856231489346,833,0.35557633149397455,2.7653202841989697,0.5200852062038345,0.47805456702253857,-0.28363289113640444,-0.4236565808606616,3
CHWY,-0.007083808710334573,0.6663761226738802,-0.010630345940233123,0.5181848880308264,0.1164514003519222,0.3543121983528701,0.32772645624334107,0.22355107395834647,0.3964079214415377,0.28634979568806224,0.19833983464754004,0.4930845234969121,0.6334271658186761,0.21343964547806202,0.6581620064174097,0.0008898475949682466,0.07571579306193586,-0.00033458048939159914,-0.8050968787236786,-0.5732217133400329,838,0.8883977250259782,4.869229046034551,0.3913241590560156,0.48279952550415184,0.14352942715172,1.1369346918799308,3
PTON,-0.1462491517626011,0.9254640493258796,-0.15802791245011724,0.41598415723501614,0.15250814915500785,0.3506560948522481,0.2644441258811982,0.19730139058328958,0.3962344032082195,0.24313312935741238,0.13460165597102774,0.41908327892087266,0.9000984751175635,0.21969411971078426,0.6895999133541394,0.007898928196851998,0.10338985175863798,-0.003411253296532092,-0.9474931596251587,-0.8007003396354955,840,0.6689588193270303,3.8766984577526364,0.5267270633454137,0.4626334519572954,0.49387755697839,0.6598640419357211,3
RIVN,-0.2951353537115483,0.8192297051227179,-0.36025958515180795,0.479597497358163,0.1500649002052341,0.33913891111644434,0.2598213926892094,0.195855226397457,0.3867359632811594,0.2667919842377405,0.1679886635819655,0.45912180590608864,0.7758765370107884,0.20095334683064647,0.61758538827108,0.0006827254037253785,0.09341400583173189,-0.0017901156466352795,-0.9511656305634231,-0.849825403064185,839,0.240642327222752,3.2446337090016217,0.5330103864264317,0.46856465005931197,0.040990567094164154,0.0913159800467771,3
LCID,-0.5019659454457844,0.8277012066121854,-0.6064579119080319,0.42283157501482566,0.14717954240352227,0.30935307874297957,0.23888523097563366,0.16498069512361602,0.3487426065727684,0.2813267162405346,0.1320940213637427,0.40430023426041134,0.7880181179242859,0.2135111165776007,0.6415167074718364,-0.001912620988482485,0.0943306327939438,-0.002018405972543736,-0.9637968300800849,-0.8096272502851127,836,1.0195913447063838,7.672129957600349,0.4946439982875491,0.4543297746144721,-0.29226361939772383,-0.1363636212067021,3
F,-0.03739384707740233,0.4022542058601941,-0.09296073610327592,0.4998789632292025,0.36897479735818756,0.5837593236749382,0.39478196272975075,0.37099480950195507,0.6027665467213877,0.2543568787880848,0.14949104454512646,0.5793940199855439,0.3880032206614701,0.11068469447496498,0.3730273214164076,-0.0027027804556078385,0.045885406507779884,0.0007044230290544617,-0.5642450774326953,-0.4313082046256618,808,-0.6299859576238362,5.576437841628808,0.3091135837102297,0.5088967971530249,-0.013898395968109711,-0.14642105908694214,1
GM,0.03631651326626105,0.37487920058508567,0.09687524197016195,0.5111971164306338,0.35116057183639227,0.6269782404369834,0.4008573454867643,0.3573678206829631,0.6205312370636942,0.2772509316477924,0.11306955956410479,0.5918724166045537,0.3629256013645593,0.08670254671671271,0.2732300369596693,0.000265432451815664,0.042226408167913294,0.00010360939292944837,-0.5895944689695493,-0.3603321652837762,828,0.0762394630610155,1.6232095204738672,0.24749498858404875,0.5290628706998813,0.05784334610692743,0.19699023276771976,1
NIO,-0.3659682101018587,0.7685983934130711,-0.47615011069269153,0.4452817622155468,0.16053527210511143,0.3157153349284424,0.22638643760297747,0.1619195842024702,0.3452751221530263,0.2702217972351669,0.1478169782490485,0.4205016722678081,0.7454802580944895,0.19443978743264193,0.7008671767713379,0.00473569642655742,0.08592769507928269,-0.0035181688988646397,-0.9139910889669315,-0.7317794521415911,836,0.6258156898110596,2.1384965004936904,0.43211302304783383,0.46144721233689207,-0.17045455674330345,-0.12399997711181643,3
XOM,0.24708339615977523,0.2693136975244401,0.9174557344501666,0.16142769419732433,0.9290234700328028,0.37977363426676625,0.23827022812170123,0.22615646424790664,0.38444095596751826,0.10136506386689875,-0.052260729359266504,0.3062422600029899,0.2591279796230267,0.07720771832983908,0.23833525668738012,0.0025840095078632575,0.02996374012549001,0.0004451373154673085,-0.20508667391999133,-0.07567548593962031,502,-0.1446606691063047,1.3915217670285887,0.1805709552099525,0.5302491103202847,0.02191257601099017,0.05479527496350034,4
CVX,0.1837962576509653,0.2534358214604666,0.7252181502670317,0.21773748807448287,0.9038567074376562,0.41524740678835237,0.2617276823770753,0.22874351663458775,0.4242254274058422,0.1289832381565223,-0.03891952172453561,0.3556480113781465,0.24503811324603245,0.06923148440996492,0.21860093694057534,0.00045655307631141677,0.028655185958679455,0.000820426493282431,-0.24948945344538942,-0.11430374182228824,667,-0.18769115755214755,2.55025695067394,0.181095665749827,0.5480427046263345,0.1570043038201152,0.11171316033690859,4
COP,0.1899325327413011,0.32347153575271204,0.5871692305146162,0.1942208110695997,0.908687352159443,0.3918313583525133,0.22563386683091693,0.18082282493238114,0.40619067751604837,0.11613300220745025,-0.06622688221848677,0.32957363836823667,0.305537993447689,0.10602151409965228,0.33974251397383465,0.0031811415897007754,0.036428490600252154,-5.672679015127592e-05,-0.3297753704335453,-0.13754412119999643,665,-0.17359020369727773,2.2564996574420317,0.22280659191913765,0.5100830367734283,-0.0558009058543929,-0.14861713563596135,4
SLB,0.16313775993816787,0.3736205767820764,0.4366401908140142,0.20965473474341145,0.8243216404426558,0.41473675649944725,0.19727845975056377,0.1622546816626569,0.4381517937583999,0.12033425065507758,-0.0951409488244838,0.3364480552803781,0.3577338583781495,0.11406052803608495,0.3782225891891993,0.0007058959760444597,0.042563191755232176,0.0006278332252714955,-0.3890482159631758,-0.17121192075855124,663,-0.04964200260983448,2.0611148132579635,0.2570521805740254,0.5207591933570581,-0.0036183416278564584,-0.2137345363653187,4
EOG,0.20109756271988818,0.33223651632139634,0.6052843466651089,0.20795866080751274,0.8927827034457632,0.37399889937707786,0.210350356430717,0.18370996631423994,0.3965267416065485,0.15708714995381123,-0.06619589875702263,0.3325340922673478,0.3144539621244586,0.10918104327504882,0.34859865786462346,0.0018107724919938881,0.037788842875641646,0.0004598832782585308,-0.3341951159327703,-0.11166846592293636,642,-0.13825079045074457,1.9751123953256893,0.22996268850647605,0.5195729537366548,0.03238939003212882,0.046207155513342535,4
MPC,0.32257380909218564,0.32372647437981433,0.9964393851635491,0.24279701643809914,0.771813737712689,0.4331491096324441,0.24972264969471145,0.19442519037325154,0.42316445578223044,0.14241808942003908,-0.03154917702351904,0.3628970242318434,0.3156906043128648,0.0697905466681575,0.2204094825416738,0.0017731913049089337,0.036409218175893564,0.0011154158692491373,-0.38994956863005353,-0.13138673204761178,496,-0.228613948149284,1.3890348207826109,0.22472419059865004,0.5361803084223014,-0.08511771441224258,-0.23778007766837606,4
PSX,0.23670326509245546,0.31796676094965043,0.7444277017682898,0.21974465370312077,0.7964334037099305,0.4329632587737954,0.21685730199738884,0.1739629198313879,0.42077653283851496,0.09886524837042975,-0.04546021477538628,0.3420341329316861,0.3058156798278704,0.08373456053110785,0.3086430688514961,0.00045383622720835613,0.035777475073011634,0.0011013755311923426,-0.3448754421666979,-0.13187495463579582,598,-0.20246642020134645,1.222030233731234,0.22210715187229108,0.5243179122182681,-0.009459924226292604,-0.17749859561248293,4
VLO,0.2624685290034755,0.3627363952653549,0.7235792504677404,0.18723236108013705,0.7703669523021582,0.3613323471931378,0.19411238129613623,0.14361737736458344,0.35921922149505325,0.12924836557847322,-0.07142136725442304,0.2949550590369188,0.3503732691288977,0.09296502333510119,0.2964139395222076,0.0016777350524979958,0.04042906439369149,0.0008291418132064145,-0.33955727888442094,-0.15183503218033104,664,-0.10219436800782682,0.9563206483346822,0.24160161214188336,0.5302491103202847,-0.0031412296916236704,-0.20537992748159717,4
OXY,0.20521909587413792,0.3775820619093677,0.5435085947578657,0.2361695513258052,0.8040284061407105,0.3348553476616644,0.2200451184670881,0.16628417468654194,0.35887383726090055,0.1423774162453844,-0.034679099647599736,0.33222209169641675,0.3429123076470308,0.15832963076571502,0.45002046316780697,0.004045443984204997,0.043643618846702446,-0.0002643701634157743,-0.3847688274872855,-0.177890393473105,738,0.8567988256059841,6.009280784524792,0.23102085792105403,0.49110320284697506,-0.06306788676433206,-0.23715920470000118,4
HAL,0.11607424502085344,0.39012470830998286,0.2975311292732166,0.24999071188274077,0.8744356360324816,0.4525810730212683,0.22618980242784914,0.19183881592285557,0.4811992901209296,0.15622046327320777,-0.07731538672274937,0.3849290403491607,0.37299105774674707,0.1171547848323445,0.3743515195116701,-0.0007411786454377951,0.0437960526483855,0.000861842848903694,-0.45535062220275935,-0.19022559406260095,698,-0.12581120126563303,1.3385175806931904,0.2652720458784441,0.5148279952550415,-0.12044777755096048,-0.31876296557728845,4
BKR,0.2664997896540513,0.34129230447162334,0.780854962629869,0.26881397819365,0.7535558129530552,0.4287258945320908,0.2389691695370846,0.1778628701494393,0.45477778772223554,0.15317654383388846,-0.032347490353825066,0.3802111085471778,0.32513101853903614,0.10090652755542309,0.33483507017524017,0.0016387227234141181,0.038252720383733604,0.0008635043577267292,-0.46527367193612534,-0.1402599419444208,639,0.08086186459655939,1.5470498771302208,0.2239147914105698,0.5219454329774614,0.2504847000961772,0.35200195032040726,4
DVN,0.0991845947605594,0.400750692824843,0.2474970013437013,0.2839293007148874,0.8710920591076862,0.41376974077960965,0.2574774076961523,0.19560024404407406,0.4419429291178262,0.16493348704232866,-0.01796796503744724,0.39747476414120325,0.3758152272101315,0.13864062291553653,0.42886685925407675,-0.001507444769485828,0.045692331581895625,0.0010282704607836807,-0.5570486477072718,-0.28128605795069356,715,-0.28415110704523877,2.717137822949056,0.29159404340770056,0.5065243179122183,-0.08149312121866992,-0.21338387923583113,4
FANG,0.2378235032633437,0.36152076476249284,0.6578418902703579,0.25589063547101565,0.8731818951221069,0.41987422697374266,0.21314002907720844,0.15962077182591083,0.42251042060901933,0.1591365857727808,-0.07676116391225103,0.3681568491085482,0.33937470366958505,0.12274163348718765,0.38472652263334295,0.000210392971300193,0.04088974354188937,0.00118858121220756,-0.33472571541665275,-0.1146933298426545,609,-0.10939200992493762,1.7696113265857245,0.25019745154922834,0.5468564650059312,-0.09971814454954142,-0.14326313937142887,4
APA,0.0342076344715017,0.45631576903687204,0.07496483091895427,0.2843377396982679,0.8488512287187484,0.42437671340119887,0.2430270499387847,0.18788220497142846,0.4436060818624738,0.19742329298677974,-0.04062828040034309,0.39536922021292675,0.43708758431484585,0.12923888570565295,0.3975058339097778,-0.0004760641136858947,0.05163005216370728,0.00034000349678761215,-0.6098316882914352,-0.2853361565102228,756,-0.2941134933673727,1.9607470247472798,0.32574604451918165,0.5207591933570581,-0.15141666475180293,-0.36278340744927995,4
CTRA,0.22641841529230886,0.34248226470069726,0.6611098986108984,0.24698273650447566,0.7468607975669266,0.38236442154957617,0.2262904089463841,0.1902319758792397,0.39493870424774646,0.15041322625816061,-0.02775362129876226,0.3547784154170762,0.3262928867460059,0.11253061997883756,0.3507784243318721,0.0034772136790617207,0.03842777044208912,3.7549718381722154e-05,-0.33248549458488885,-0.18551715328383733,753,-0.1501563178920215,2.0874362390804886,0.234803088373239,0.5207591933570581,0.26136343442664467,0.10708683465595104,4
OVV,0.19437969569934382,0.4629192978706528,0.4198997462267315,0.3134845721619131,0.8400132167812775,0.443603402547648,0.2407807341513322,0.17526360710367114,0.4665655131656597,0.18703797078759776,-0.036352341861637945,0.41969850258083574,0.4333919064204464,0.1557361963985217,0.5184934291490608,0.0039617959909907284,0.05218276339604691,-0.0002938173909886236,-0.47133542220138214,-0.2210831593653308,768,-0.09163949396745745,1.8643802653989003,0.31080688893926217,0.5100830367734283,0.07756886488289805,-0.14005250321324647,4
NEE,0.008241522262412223,0.28113774291275345,0.0293148909037441,0.28766759139346043,0.18113313394404976,0.31520309908596866,0.42943445726619967,0.46308996457510815,0.3967468275105275,0.09125513130370118,0.317467146813788,0.37994804857629333,0.27100417178744185,0.07758006405581049,0.23666566916849474,-9.713043651935236e-05,0.0321324878120517,7.60512283869583e-05,-0.44969725275897826,-0.17586776858423017,753,-0.39814809539108653,3.688388622405815,0.20737425838544618,0.5100830367734283,-0.14063767958341888,0.17413834685561125,1
DUK,0.10167964435372008,0.1871151526413946,0.5434067894468637,0.1291538017123112,0.1970050338494689,0.3540484040848367,0.4841584484000791,0.5894712552130799,0.36308734030621886,0.04270870394468221,0.3229461367357877,0.2956955894587736,0.18256648715565835,0.04132940163958553,0.12648253609854973,-0.00046636021992163876,0.020574886247875974,0.0006938997250091632,-0.24158849644449637,-0.08877393806564002,524,-0.2546635976832246,0.8160373718323388,0.1256461223353401,0.5290628706998813,0.03446010177453407,0.2923311769344481,4
GS,0.17517558672950068,0.2691737104885602,0.6507901028356392,0.5533362141650076,0.40672818491782564,0.8166002803382879,0.4679034413004818,0.35310679015289276,0.6982610892858456,0.2814247913896655,0.10998828252788281,0.6704530908261004,0.2599977055107508,0.062055806233930734,0.18446566992548472,0.002234596410190201,0.03041845938951575,0.00018117753723588295,-0.3050879077910252,-0.11221275611094353,519,0.39357359684970056,5.088925200263111,0.17666873918273426,0.5136417556346382,0.17542005295777963,0.4331221680301358,1
MS,0.14694764482931136,0.2863975585336437,0.5130897259798014,0.5601115322970893,0.40154130377943165,0.8084771362255998,0.45404566759475157,0.3594887091599569,0.6876133311719338,0.32633260399924596,0.10912686729257173,0.6698786827154258,0.2759287091379404,0.06572571564041481,0.22944199667586562,0.0005333286211453527,0.032530874343155755,0.0005997508234602218,-0.32377418507061406,-0.1361393709472809,643,0.2534397539598042,3.1962042951983363,0.19092211073542853,0.5136417556346382,0.230466953367922,0.37468675394520234,1
C,0.10352219711184993,0.28656464359732303,0.3612525111692355,0.5028833920443408,0.43939736250285,0.7943969182837948,0.43731514047866676,0.33559498856176107,0.6374601649399836,0.26202299319184147,0.07719121670524667,0.6198393731806987,0.2759320199662014,0.07668866409842275,0.25841379397164554,0.001887679303218476,0.03232992692805705,-8.226888528131527e-05,-0.40599919721994077,-0.19297432389930227,664,0.6374069716813873,5.050653902833377,0.17577643605104715,0.5065243179122183,0.21039299631203945,0.24893542176055972,1
WFC,0.18753269852301913,0.3037248233242985,0.6174427775459873,0.4486070263562588,0.38050658451256,0.8214064502010153,0.39426509507102664,0.3215958241769042,0.6081926826031702,0.2627204086731289,-0.032329508682382914,0.5736146999659071,0.2905271073985497,0.08133918917997059,0.27383703531649994,0.002134549539507043,0.03465438201715709,0.0002799866683006622,-0.370970398323749,-0.17099987191517693,643,0.33215562757186506,3.9695250448413613,0.20045383002973172,0.5065243179122183,0.33375102156153824,0.3152168173237715,1
USB,-0.002361104141203331,0.31608496894172616,-0.007469839989887742,0.39755215088572904,0.38781638717085365,0.75642203684961,0.42540529013823264,0.34657874096696967,0.6044856922775048,0.20923598795583806,0.05091622505656894,0.5416985810349539,0.30443401187891367,0.08868039107431114,0.2801701719584026,-0.001084136507591232,0.035988842757168495,0.00034945308161672786,-0.5213488797301539,-0.25329797218781386,818,-0.09197974786906049,3.105843003881365,0.22292774451219982,0.4875444839857651,-0.028260165712519658,0.030014332953126832,1
PNC,0.032395392556463905,0.2832305507008564,0.11437817169193518,0.4674429317772952,0.39843650894869603,0.8175471990575487,0.43827872349883695,0.39405702376328944,0.6639862552369753,0.2403683919001738,0.0849608095860545,0.6066709334902716,0.27821154641323304,0.059404070296539546,0.19420717362848966,-0.000501054193526584,0.03162421685374815,0.00033875432931041924,-0.4797722816421662,-0.24607210236793564,782,0.12306531471621787,1.6461416409247813,0.18316431085872484,0.5088967971530249,-0.03687357093411092,0.15993749862725282,1
TFC,-0.01732080803252519,0.33794080044584907,-0.051253971138358126,0.44911362500893565,0.37818933739509425,0.7656888401389171,0.38115264077946254,0.3389442533731768,0.6102629804061973,0.19189512756481789,0.06801942808078561,0.5719807932809389,0.3229907131643889,0.10581781140872278,0.35408997174087375,-0.0005690802501190469,0.03828255909174438,9.831282579811646e-05,-0.5911312932659265,-0.319652410892059,810,-0.3156177343845897,6.682922801110774,0.23719912584003713,0.49466192170818507,0.01872272630722205,0.16257224521134495,1
SCHW,0.07136283892065537,0.347152979914647,0.20556596961432116,0.39030769985259983,0.3143911413025539,0.6419810971117765,0.3429430538037311,0.3194437975036434,0.538797412350223,0.17780155058848268,-0.011170310821740642,0.49318836303111613,0.3260700521491991,0.11933131019780001,0.31380701370454384,0.0011125531660232623,0.04039436810676763,6.292672960138957e-06,-0.4970344908574148,-0.24889442635575762,788,-0.32593457418723115,5.897565744282007,0.26045653373987776,0.5005931198102017,0.23108419064329921,0.12857029416885046,1
BLK,0.06375200800499004,0.26729023603784663,0.2385122964086243,0.6918229114233977,0.33575901542516046,0.7731506350099645,0.5562137378428825,0.49698810886737893,0.7393186866060896,0.34575451015477604,0.27164275928366866,0.773940894085432,0.25130095953768167,0.08956167841646712,0.27073699161525855,0.0004548892304757512,0.030307712739474316,0.00018557597815796397,-0.4390169199413678,-0.19500543678951113,715,0.6106309844346327,5.9134854268477195,0.16944974260980142,0.5148279952550415,0.048199072189355485,0.1706716017176002,1
AXP,0.18270887842615727,0.29243013370489795,0.6247949761926229,0.5907754597064359,0.37537340908471933,0.7887630461610086,0.4563916525367513,0.3802764742691679,0.6893345733104222,0.30510587836050845,0.05026592985719076,0.6868286224158638,0.27834911744849666,0.08004860910660887,0.2600959681227988,0.0016590996426432444,0.033324614371832185,0.00041318777824633324,-0.3154589643619155,-0.12615722955388525,550,0.06948992031042374,3.658631764253633,0.20181628215510067,0.5183867141162515,0.03810937226576838,0.22617201104158835,1
SPGI,0.06739523858868152,0.23433421735824952,0.28760306261909613,0.6289350397680948,0.21766157874272277,0.6168671407562123,0.5946716423052025,0.5133383501718488,0.6424932226505808,0.2565110860680854,0.35270954557384165,0.6984775555148577,0.22317475884961915,0.07000105401860955,0.23137203348295063,-0.0006715434631223432,0.02640869938564632,0.0005809316301951461,-0.3976037294467271,-0.15742412041152073,649,0.13688929426227578,4.410683931222637,0.15955721184228214,0.5290628706998813,-0.034252859692385895,0.18474674331805518,1
MCO,0.10013269622096908,0.2611906830036827,0.3833700921849393,0.6707153749020872,0.22486867359301618,0.6593143901032794,0.5972615789780633,0.5221268347155588,0.6506718153238025,0.2964371791522498,0.36564679107673786,0.7335360658114098,0.24663041231872865,0.084805566970398,0.25323471366771155,-0.0010887954935531819,0.029529974540179086,0.000893518289742106,-0.4092908013049702,-0.1474266360047496,568,0.04701065247352974,4.530078987761993,0.1863046682101146,0.5266903914590747,-0.0480948706296036,0.19485372591067907,1
