Ticker,Asset_Class,Category,Mean_Return,Volatility,Sharpe_Ratio,Skewness,Kurtosis,Downside_Volatility,Max_Drawdown,Percentile_5,Percentile_95,Rolling_Volatility,Win_Rate,Gain_Loss_Ratio,Correlation_SPY,Beta_SPY
CRM,Stock,Tech,0.0609086632192896,0.3811094573716536,0.1598193433439049,-0.4196961194343728,7.905750267025949,0.2807327545875126,-0.5835659510707284,-0.0353006717126048,0.0355839935938821,0.360966495280179,0.505338078291815,1.0074755141467902,0.6507066924135801,1.4285736706316174
NFLX,Stock,Media,0.2414646776018133,0.4772482190564955,0.5059519720768814,-1.8020872871810107,26.99943823380732,0.3923320749201321,-0.7594731823071542,-0.0370849620075343,0.0433800588753633,0.4314684146877677,0.4994068801897983,1.104082627429258,0.5391238369391413,1.4821784437358667
CMCSA,Stock,Telecom,-0.0537996193709778,0.2656425598289569,-0.2025263549847532,-0.6785890814794965,6.971899951404897,0.2071746560924574,-0.4520801108977574,-0.0244618180939685,0.0230334906493512,0.2572308390997972,0.4934756820877817,0.966844295642901,0.4742640144457133,0.7257473718657014
PEP,Stock,Consumer,0.0119286457808167,0.1753905905080955,0.0680118913235892,-0.421730054093659,2.797576827401798,0.1295378484971665,-0.233034606008621,-0.0183047491613007,0.0169228726064721,0.1698998373457086,0.5148279952550415,0.9535442368900546,0.3501754445610038,0.3538014602572866
COST,Stock,Retail,0.2235814600051092,0.2421023805524912,0.92349963472017,-0.7510250043572743,8.088749585987172,0.1892264268711378,-0.3140243530651996,-0.0224397716915662,0.0214974032675408,0.2243773097582644,0.5432977461447213,0.9887168243910914,0.6239270578810894,0.8701628180774869
CSCO,Stock,Tech,0.0727963219201174,0.2300963275113614,0.3163732455335387,-1.277459413060031,13.09472477174501,0.1872704491473086,-0.3667505052305886,-0.020967654234961,0.020942600082277,0.2160947392364111,0.5207591933570581,0.96059985341471,0.6033138845466843,0.7996881294215393
AVGO,Stock,Tech,0.4891582206579115,0.4335509912239728,1.1282599522537176,0.8681955373940246,10.582796038194456,0.2728344246322496,-0.3516222256128189,-0.0366368796267232,0.0436849129817418,0.4079014151297187,0.5183867141162515,1.1387879547379265,0.6350727664119188,1.586102738757036
INTC,Stock,Tech,-0.095965058993715,0.4497893837094034,-0.2133555447714066,-0.4906384961222515,10.923877767368891,0.328219008616737,-0.635712463924538,-0.0421789331215647,0.0401019255804113,0.4212462544903999,0.4922894424673784,0.9831651680157324,0.5284852760559506,1.3693350820815386
AMD,Stock,Tech,0.0736912362565217,0.5203499873395714,0.1416185991149686,0.0848965775060738,1.4012558574845275,0.3362018901837537,-0.6544994295506862,-0.0532449746543429,0.0533355322101209,0.5114554475376271,0.4863582443653618,1.0740078674278275,0.6842087257322463,2.050934538755036
QCOM,Stock,Tech,0.098591203371686,0.3876294987956142,0.2543439126227861,-0.092843794092547,1.5389789379128205,0.2632731960498863,-0.442884263705611,-0.0397604426546004,0.0394055827097544,0.3759783398370868,0.5183867141162515,0.969562445109876,0.7058406948124362,1.5761268064196283
TXN,Stock,Tech,0.0656536165272835,0.2825963115524673,0.2323229774890187,-0.0202145053289643,0.9421921642154372,0.1782962283536882,-0.2513377991825166,-0.0283111108888612,0.0289032977346017,0.2779940023663303,0.5041518386714117,1.0214779920116377,0.7058504215099455,1.1490708557226816
INTU,Stock,Tech,0.078618295802125,0.3687788775131893,0.2131854631487489,0.1026817276573548,2.242023981004377,0.2484213131447347,-0.4901004905324391,-0.0389823180605195,0.0381596647516393,0.3465147602347844,0.5041518386714117,1.0176832050845568,0.729376162154162,1.5494773977145468
AMAT,Stock,Tech,0.1101644929937538,0.4290288751152724,0.2567764068657491,-0.1435997044646084,1.0585196691522023,0.2869743338709258,-0.5513919707689614,-0.0436397656174053,0.0459073504350027,0.4200293189959934,0.5005931198102017,1.0411617265963335,0.7200262069508823,1.7795183413599192
BKNG,Stock,Travel,0.237909249278959,0.3262737543300494,0.7291706615123468,-0.4444117412845064,2.584211731938,0.2442111230887703,-0.3953191067928657,-0.0324397460466772,0.0327760788202244,0.3060591208772563,0.5373665480427047,0.9716597889947156,0.6146631939547085,1.1552792969798662
AMGN,Stock,Healthcare,0.1751624567787597,0.2277901782989717,0.7689640443973013,0.6986409321064115,8.49778826641039,0.1486653063715964,-0.2485993566969283,-0.0198797489155826,0.0220768267740129,0.2202228177046029,0.5100830367734283,1.10353693243957,0.3077525950285947,0.4038353758232963
SBUX,Stock,Consumer,0.0228117757105294,0.3211609193877703,0.071029114482595,1.8561174628722112,31.530595523330085,0.2145009068226537,-0.3980060853240094,-0.0264231920950267,0.0263574755646971,0.2919600140279797,0.494661921708185,1.0312754213450304,0.5255952038132596,0.9723927857486058
GILD,Stock,Healthcare,0.2066972824048614,0.2338164452200293,0.8840151607400932,0.8553648269945884,11.473119240858116,0.1504422697665105,-0.265898295428994,-0.0205921001295351,0.0219778236939916,0.225081911139412,0.5243179122182681,1.051672917102506,0.3051122853562773,0.4109626853122633
MDLZ,Stock,Consumer,0.0520618426872005,0.1906078989622048,0.2731358090124259,-0.3880662137937192,2.595257395865242,0.1353814799172142,-0.2515795971132841,-0.0187847411541056,0.0193802086923264,0.1842115997011844,0.5148279952550415,0.9700038477746332,0.3809076181007217,0.4182425318239266
ADP,Stock,Tech,0.1243710331939506,0.2177101105683338,0.5712689818092468,-0.5504119217926685,6.311361862968516,0.1658762467932842,-0.2175176367933119,-0.0210179171114066,0.0204319235631297,0.2066876041853992,0.5183867141162515,1.0256643471430555,0.6501105059635107,0.8153300045590268
ISRG,Stock,Healthcare,0.1619196584849733,0.3413153552230986,0.4743989861784435,0.0753228697802904,5.495534146033807,0.2420046649221282,-0.4988364687367104,-0.0329334000417581,0.031567482641638,0.3231625569227091,0.5290628706998813,0.9696249113191208,0.6747402448247731,1.326661369866617
LRCX,Stock,Tech,0.1879213151132429,0.4469855974888989,0.4204191727182217,-0.0514543282978726,1.1722505202333444,0.2962503137290676,-0.5639314687387649,-0.0433280137582084,0.0474678440298461,0.4374007756126383,0.4922894424673784,1.1016830030783118,0.7077615887872469,1.8224186913861085
ADI,Stock,Tech,0.1174058215510004,0.3191221962419489,0.3679023989355689,0.2471056299913953,2.13612349533932,0.1992334270062992,-0.262539339461496,-0.0317701085755883,0.0309596597578589,0.3130187425040847,0.5148279952550415,0.9994416645080032,0.7253173956442864,1.333376349872158
REGN,Stock,Healthcare,0.0555192700262623,0.2738651553802312,0.2027248408041542,1.1730963286990748,18.971145097238963,0.1861381235630597,-0.4513662125308331,-0.0246600776890893,0.0224522224992334,0.2554334681967318,0.5148279952550415,0.9779640637206672,0.3572035633444024,0.5635341041958778
PYPL,Stock,Financial,-0.2177607806685927,0.4395680249215344,-0.495397227101458,-0.852621063263889,9.359132602822006,0.3343087471862578,-0.7663560077087034,-0.0402392395012192,0.0426336450089318,0.4182027364152304,0.4994068801897983,0.9134544725583004,0.5869471269991199,1.4862529056964608
MU,Stock,Tech,0.2002997976153316,0.4723365721510934,0.4240615896057668,0.166647632522771,2.5512905086819515,0.2983588092168718,-0.4962754193937159,-0.0432707053927303,0.0475301322525494,0.4559786331000741,0.498220640569395,1.082166762221949,0.5977592860629746,1.6264680896899264
VRTX,Stock,Healthcare,0.3367120656714727,0.2726530161707873,1.2349471515127468,0.2121977876045794,8.953047527743848,0.1996591748913263,-0.2324185815993533,-0.0235249500783182,0.0244208543242676,0.2598021959858693,0.5705812574139977,0.9415187586680024,0.3777382359583628,0.5932925518498993
MRNA,Stock,Healthcare,-0.3620910510936019,0.6437312879199717,-0.562487885688441,0.420904471291155,3.531258584946566,0.4067627850525683,-0.9178584036916224,-0.0646907730571249,0.0632752484400739,0.6088847301354583,0.4555160142348754,1.0806156544840233,0.3594682425889009,1.333008100689073
NXPI,Stock,Tech,0.0880898406278962,0.381994540190235,0.2306049730030882,-0.0539939421124356,0.3446699148598235,0.2384770753754052,-0.4116170638913717,-0.0388393204987975,0.039566704524773,0.3732942757633643,0.5172004744958482,0.9686932990035207,0.7065191661392066,1.5547076853916753
KLAC,Stock,Tech,0.2753928003329748,0.4190306502361929,0.6572139774924471,-0.240682756237419,1.7209805794917914,0.2844315716757455,-0.4028338620616812,-0.0404371105605584,0.0462125638216566,0.4112878721143894,0.5172004744958482,1.042080226225765,0.7221046745165368,1.743065027314426
MELI,Stock,Tech,0.232317348018431,0.5374930616958953,0.4322239012452077,-0.0273329716394613,3.1793712074254072,0.3777204127639842,-0.624849206861726,-0.0526401124031436,0.0536288382985825,0.4950656406729179,0.5183867141162515,1.0027647061156997,0.6110744046353732,1.892058664611108
ASML,Stock,Tech,0.0677504345735066,0.4305272786076786,0.1573661831431703,-0.1357325065614455,3.209980169443151,0.2962019516136064,-0.5647346421932302,-0.0435670671131134,0.0418648775068227,0.4167326743649775,0.501779359430605,1.0174549601720717,0.7202067606680589,1.7861811830990668
ABNB,Stock,Travel,-0.0049421126607971,0.4733779309676159,-0.0104400994163271,-0.0873534380856965,2.5030376033698207,0.3258359778599972,-0.6019014758409852,-0.0499650873392892,0.0482778963688004,0.4465629818047176,0.5005931198102017,0.993476002296661,0.6085701193781906,1.6595344566304655
COIN,Stock,Financial,0.2848512766959635,0.930787318665462,0.3060326145229134,0.402650108785851,2.171240908408423,0.5507038971965512,-0.9061237452076288,-0.0837264719634933,0.1004387777982616,0.894003534779409,0.4709371293001186,1.182774878368366,0.5482298130886244,2.9395493039710305
ROKU,Stock,Tech,-0.0966582721072323,0.7331047509952894,-0.1318478320813029,0.470965877502663,6.999035832010256,0.4898561841328163,-0.859654197944351,-0.0686250035248564,0.0718933593454031,0.6954684940969307,0.4934756820877817,0.9952813474761936,0.5222172920705898,2.205387580523438
SNAP,Stock,Tech,-0.1622028990825053,0.8164889503995899,-0.1986590253341741,0.0078141296360453,34.25782498170677,0.6842955107741606,-0.8602557104363736,-0.0593628647843335,0.0636525182791106,0.7335732019568338,0.4887307236061684,0.9823865598042651,0.4364248623675976,2.0527092412171446
SPOT,Stock,Media,0.3618939523423686,0.490512660545859,0.7377871795187525,-0.0253626594107584,4.038982445494671,0.3474141608588044,-0.7467564739448649,-0.0437250129203089,0.0480578742964823,0.4592325475365627,0.534994068801898,0.9893281714295434,0.56472404012273,1.595710634491499
RBLX,Stock,Tech,0.1220044437702621,0.7093352952582156,0.1719982701916017,-0.1269315647670173,5.991779084132801,0.5306721428858786,-0.8278651994957522,-0.0655370228037617,0.0665313691816551,0.6541209670492794,0.5219454329774614,0.9406180577411356,0.4771643549195999,1.94978715865908
PLTR,Stock,Tech,0.6747944709131831,0.6996879218620449,0.9644220656509062,1.0053130854616683,6.915114322665774,0.4172711941835108,-0.7436992721440225,-0.0616917128141073,0.0674065784020729,0.6710776782802762,0.4970344009489917,1.1772995173898904,0.5500890079119878,2.2172005926341045
SNOW,Stock,Tech,-0.0370676882141991,0.636844806937436,-0.0582052139083246,0.7060355561211761,7.936033677606691,0.4290515500505648,-0.7298763502408455,-0.0619257190556516,0.0591015696357638,0.601652518841498,0.505338078291815,0.966262142495082,0.5456561599615891,2.0017983005696824
NET,Stock,Tech,0.1319613639799083,0.7341707244192837,0.1797420676019021,0.3532279234109131,4.290101501999692,0.5019055710016354,-0.8258227841077649,-0.0747029887927249,0.0688027232877191,0.6888309601988958,0.494661921708185,1.0478271768830718,0.5833047396120351,2.4669492204573458
CRWD,Stock,Tech,0.2249858817945728,0.5300977876336828,0.4244233555451969,-0.1988335227289149,2.0345648336997906,0.3793834620164984,-0.6668307939229311,-0.0543291225451024,0.0492222905358997,0.503888907388529,0.5302491103202847,0.9527666525606237,0.5588703027131441,1.7066114947206696
ZS,Stock,Tech,0.0264353796313578,0.5791070636615425,0.0456485187112272,0.0393660634100773,4.471187218460853,0.420246122698976,-0.7640869887521534,-0.0639087589996333,0.0540332618484143,0.546866562144579,0.5219454329774614,0.9210755160550292,0.5779960096874641,1.9281967413207053
DDOG,Stock,Tech,0.0069535601011143,0.5829570951850475,0.0119280821153863,0.6351155106313132,5.705106175714411,0.3826366830011326,-0.6756183358760668,-0.0613654528726014,0.0596147965254377,0.5517166728031591,0.505338078291815,0.9762640852915562,0.5721577878794271,1.921410007042743
